File name	WAVE0001.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2016 17:41										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
'24-06-16 19:23:18	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,22E+01	2,18E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:19	2,25E+01	2,21E+01	2,98E+01	2,23E+01	2,09E+01	2,66E+01	2,21E+01	2,18E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:20	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,21E+01	2,18E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:21	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,21E+01	2,17E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:22	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,21E+01	2,18E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:23	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,22E+01	2,17E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:24	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,22E+01	2,18E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:25	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,21E+01	2,17E+01	3,01E+01	2,20E+01	0
'24-06-16 19:23:26	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,21E+01	2,17E+01	3,01E+01	2,20E+01	0
'24-06-16 19:23:27	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,21E+01	2,17E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:28	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,21E+01	2,18E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:29	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,22E+01	2,18E+01	3,01E+01	2,20E+01	0
'24-06-16 19:23:30	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,21E+01	2,18E+01	3,01E+01	2,20E+01	0
'24-06-16 19:23:31	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,65E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:32	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,22E+01	2,18E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:33	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,66E+01	2,22E+01	2,17E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:34	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,65E+01	2,22E+01	2,17E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:35	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,65E+01	2,22E+01	2,17E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:36	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,65E+01	2,21E+01	2,17E+01	3,01E+01	2,20E+01	0
'24-06-16 19:23:37	2,25E+01	2,21E+01	2,98E+01	2,24E+01	2,09E+01	2,65E+01	2,21E+01	2,17E+01	3,00E+01	2,20E+01	0
'24-06-16 19:23:38	2,25E+01	2,21E+01	2,98E+01	2,23E+01	2,09E+01	2,65E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:39	2,25E+01	2,21E+01	2,98E+01	2,23E+01	2,09E+01	2,65E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:40	2,24E+01	2,21E+01	2,98E+01	2,23E+01	2,09E+01	2,65E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:41	2,25E+01	2,21E+01	2,97E+01	2,23E+01	2,09E+01	2,65E+01	2,22E+01	2,18E+01	3,00E+01	2,20E+01	0
'24-06-16 19:23:42	2,24E+01	2,21E+01	2,97E+01	2,23E+01	2,09E+01	2,65E+01	2,22E+01	2,17E+01	3,00E+01	2,20E+01	0
'24-06-16 19:23:43	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,64E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:44	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,64E+01	2,22E+01	2,17E+01	3,01E+01	2,19E+01	0
'24-06-16 19:23:45	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,64E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:46	2,24E+01	2,21E+01	2,97E+01	2,23E+01	2,09E+01	2,64E+01	2,22E+01	2,17E+01	3,00E+01	2,20E+01	0
'24-06-16 19:23:47	2,24E+01	2,21E+01	2,98E+01	2,23E+01	2,09E+01	2,64E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:48	2,25E+01	2,21E+01	2,97E+01	2,23E+01	2,09E+01	2,63E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:49	2,24E+01	2,21E+01	2,97E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	3,00E+01	2,20E+01	0
'24-06-16 19:23:50	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:51	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:52	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:53	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:54	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:55	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:56	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:57	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:58	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:23:59	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:00	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:01	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:02	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:03	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:04	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:05	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:06	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:07	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,61E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:08	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:09	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:10	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:11	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:12	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:13	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,61E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:14	2,25E+01	2,21E+01	2,97E+01	2,23E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:15	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:16	2,24E+01	2,21E+01	2,96E+01	2,23E+01	2,09E+01	2,61E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:17	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:18	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:19	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:20	2,25E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:21	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,17E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:22	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:23	2,24E+01	2,21E+01	2,97E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:24	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	3,00E+01	2,19E+01	0
'24-06-16 19:24:25	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:26	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:27	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:28	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:29	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:30	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,22E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:31	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:32	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:33	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:34	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:35	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:36	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:37	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:38	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,62E+01	2,22E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:39	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:40	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:41	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:42	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:43	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:44	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:45	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:46	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,22E+01	2,17E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:47	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,17E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:48	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:49	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,22E+01	2,17E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:50	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,17E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:51	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,22E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:52	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,17E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:53	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,17E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:54	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:55	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,10E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:56	2,25E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:57	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:58	2,25E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,61E+01	2,22E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:24:59	2,24E+01	2,21E+01	2,96E+01	2,24E+01	2,09E+01	2,60E+01	2,22E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:25:00	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:01	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:25:02	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:25:03	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:04	2,25E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:05	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:06	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:07	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:08	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,10E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:09	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,10E+01	2,60E+01	2,21E+01	2,18E+01	2,99E+01	2,19E+01	0
'24-06-16 19:25:10	2,25E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:11	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:12	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:13	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:14	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,60E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:15	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:16	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:17	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,61E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:18	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,17E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:19	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:20	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:21	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:22	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,10E+01	2,62E+01	2,21E+01	2,17E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:23	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,10E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:24	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:25	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:26	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:27	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:28	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:29	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:30	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,10E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:31	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,17E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:32	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:33	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:34	2,24E+01	2,21E+01	2,95E+01	2,24E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:35	2,25E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:36	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:37	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:38	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:39	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	2,98E+01	2,19E+01	0
'24-06-16 19:25:40	2,24E+01	2,21E+01	2,95E+01	2,23E+01	2,10E+01	2,63E+01	2,21E+01	2,17E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:41	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:42	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:43	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:44	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,17E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:45	2,25E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:46	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,10E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:47	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,10E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:48	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:49	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:50	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:51	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,10E+01	2,63E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:52	2,25E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:53	2,25E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:54	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:55	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,10E+01	2,63E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:56	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:57	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:58	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,63E+01	2,21E+01	2,17E+01	2,97E+01	2,19E+01	0
'24-06-16 19:25:59	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,10E+01	2,62E+01	2,21E+01	2,18E+01	2,97E+01	2,19E+01	0
'24-06-16 19:26:00	2,24E+01	2,21E+01	2,94E+01	2,23E+01	2,09E+01	2,62E+01	2,21E+01	2,17E+01	2,97E+01	2,19E+01	0
