File name	WAVE0001.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2011 07:20										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
'24-06-11 07:34:36	1,70E+01	2,17E+01	5,30E+01	4,36E+01	2,17E+01	5,65E+01	4,94E+01	2,16E+01	5,66E+01	4,75E+01	0
'24-06-11 07:34:37	1,69E+01	2,16E+01	5,30E+01	4,37E+01	2,17E+01	5,65E+01	4,94E+01	2,16E+01	5,66E+01	4,75E+01	0
'24-06-11 07:34:38	1,69E+01	2,17E+01	5,30E+01	4,37E+01	2,16E+01	5,65E+01	4,95E+01	2,16E+01	5,66E+01	4,75E+01	0
'24-06-11 07:34:39	1,68E+01	2,17E+01	5,30E+01	4,38E+01	2,17E+01	5,66E+01	4,95E+01	2,16E+01	5,65E+01	4,74E+01	0
'24-06-11 07:34:40	1,68E+01	2,17E+01	5,30E+01	4,39E+01	2,17E+01	5,66E+01	4,95E+01	2,16E+01	5,64E+01	4,74E+01	0
'24-06-11 07:34:41	1,68E+01	2,17E+01	5,31E+01	4,40E+01	2,17E+01	5,66E+01	4,94E+01	2,16E+01	5,62E+01	4,73E+01	0
'24-06-11 07:34:42	1,68E+01	2,17E+01	5,31E+01	4,41E+01	2,17E+01	5,66E+01	4,94E+01	2,16E+01	5,62E+01	4,74E+01	0
'24-06-11 07:34:43	1,68E+01	2,17E+01	5,31E+01	4,42E+01	2,17E+01	5,66E+01	4,94E+01	2,16E+01	5,61E+01	4,73E+01	0
'24-06-11 07:34:44	1,68E+01	2,17E+01	5,32E+01	4,43E+01	2,17E+01	5,65E+01	4,94E+01	2,16E+01	5,60E+01	4,73E+01	0
'24-06-11 07:34:45	1,68E+01	2,17E+01	5,32E+01	4,43E+01	2,17E+01	5,64E+01	4,94E+01	2,16E+01	5,59E+01	4,73E+01	0
'24-06-11 07:34:46	1,68E+01	2,18E+01	5,32E+01	4,43E+01	2,17E+01	5,63E+01	4,94E+01	2,16E+01	5,59E+01	4,73E+01	0
'24-06-11 07:34:47	1,68E+01	2,18E+01	5,32E+01	4,43E+01	2,17E+01	5,62E+01	4,94E+01	2,15E+01	5,59E+01	4,73E+01	0
'24-06-11 07:34:48	1,67E+01	2,18E+01	5,32E+01	4,43E+01	2,17E+01	5,63E+01	4,94E+01	2,16E+01	5,59E+01	4,72E+01	0
'24-06-11 07:34:49	1,67E+01	2,18E+01	5,32E+01	4,43E+01	2,17E+01	5,63E+01	4,94E+01	2,15E+01	5,59E+01	4,72E+01	0
'24-06-11 07:34:50	1,67E+01	2,18E+01	5,32E+01	4,43E+01	2,17E+01	5,64E+01	4,94E+01	2,15E+01	5,59E+01	4,72E+01	0
'24-06-11 07:34:51	1,67E+01	2,18E+01	5,32E+01	4,43E+01	2,17E+01	5,64E+01	4,94E+01	2,15E+01	5,60E+01	4,71E+01	0
'24-06-11 07:34:52	1,68E+01	2,17E+01	5,33E+01	4,43E+01	2,17E+01	5,65E+01	4,94E+01	2,15E+01	5,60E+01	4,71E+01	0
'24-06-11 07:34:53	1,68E+01	2,17E+01	5,34E+01	4,43E+01	2,17E+01	5,65E+01	4,93E+01	2,15E+01	5,60E+01	4,72E+01	0
'24-06-11 07:34:54	1,68E+01	2,17E+01	5,34E+01	4,43E+01	2,17E+01	5,65E+01	4,93E+01	2,15E+01	5,60E+01	4,72E+01	0
'24-06-11 07:34:55	1,68E+01	2,17E+01	5,34E+01	4,43E+01	2,17E+01	5,65E+01	4,92E+01	2,15E+01	5,60E+01	4,72E+01	0
'24-06-11 07:34:56	1,68E+01	2,17E+01	5,34E+01	4,42E+01	2,17E+01	5,65E+01	4,92E+01	2,15E+01	5,61E+01	4,72E+01	0
'24-06-11 07:34:57	1,68E+01	2,17E+01	5,34E+01	4,42E+01	2,17E+01	5,65E+01	4,91E+01	2,15E+01	5,60E+01	4,72E+01	0
'24-06-11 07:34:58	1,68E+01	2,17E+01	5,34E+01	4,41E+01	2,17E+01	5,66E+01	4,91E+01	2,15E+01	5,60E+01	4,72E+01	0
'24-06-11 07:34:59	1,69E+01	2,17E+01	5,34E+01	4,41E+01	2,17E+01	5,66E+01	4,90E+01	2,16E+01	5,59E+01	4,73E+01	0
'24-06-11 07:35:00	1,68E+01	2,17E+01	5,35E+01	4,41E+01	2,17E+01	5,66E+01	4,90E+01	2,16E+01	5,59E+01	4,73E+01	0
'24-06-11 07:35:01	1,68E+01	2,17E+01	5,35E+01	4,41E+01	2,17E+01	5,66E+01	4,90E+01	2,16E+01	5,59E+01	4,73E+01	0
'24-06-11 07:35:02	1,68E+01	2,17E+01	5,36E+01	4,41E+01	2,17E+01	5,66E+01	4,91E+01	2,16E+01	5,59E+01	4,74E+01	0
'24-06-11 07:35:03	1,68E+01	2,17E+01	5,36E+01	4,41E+01	2,17E+01	5,66E+01	4,91E+01	2,17E+01	5,59E+01	4,74E+01	0
'24-06-11 07:35:04	1,68E+01	2,17E+01	5,36E+01	4,40E+01	2,17E+01	5,66E+01	4,91E+01	2,17E+01	5,59E+01	4,75E+01	0
'24-06-11 07:35:05	1,68E+01	2,16E+01	5,37E+01	4,40E+01	2,17E+01	5,66E+01	4,91E+01	2,17E+01	5,59E+01	4,75E+01	0
'24-06-11 07:35:06	1,68E+01	2,17E+01	5,38E+01	4,40E+01	2,17E+01	5,65E+01	4,91E+01	2,17E+01	5,59E+01	4,75E+01	0
'24-06-11 07:35:07	1,68E+01	2,16E+01	5,38E+01	4,40E+01	2,17E+01	5,65E+01	4,91E+01	2,17E+01	5,60E+01	4,75E+01	0
'24-06-11 07:35:08	1,68E+01	2,16E+01	5,39E+01	4,39E+01	2,17E+01	5,64E+01	4,92E+01	2,17E+01	5,60E+01	4,76E+01	0
'24-06-11 07:35:09	1,67E+01	2,16E+01	5,39E+01	4,39E+01	2,17E+01	5,64E+01	4,92E+01	2,17E+01	5,61E+01	4,76E+01	0
'24-06-11 07:35:10	1,67E+01	2,16E+01	5,39E+01	4,38E+01	2,17E+01	5,65E+01	4,92E+01	2,17E+01	5,62E+01	4,76E+01	0
'24-06-11 07:35:11	1,67E+01	2,16E+01	5,39E+01	4,37E+01	2,17E+01	5,64E+01	4,92E+01	2,18E+01	5,62E+01	4,77E+01	0
'24-06-11 07:35:12	1,68E+01	2,16E+01	5,40E+01	4,37E+01	2,17E+01	5,64E+01	4,92E+01	2,18E+01	5,63E+01	4,77E+01	0
'24-06-11 07:35:13	1,67E+01	2,16E+01	5,40E+01	4,36E+01	2,17E+01	5,64E+01	4,92E+01	2,18E+01	5,64E+01	4,77E+01	0
'24-06-11 07:35:14	1,67E+01	2,16E+01	5,39E+01	4,35E+01	2,17E+01	5,64E+01	4,93E+01	2,18E+01	5,64E+01	4,77E+01	0
'24-06-11 07:35:15	1,67E+01	2,16E+01	5,38E+01	4,34E+01	2,17E+01	5,65E+01	4,93E+01	2,18E+01	5,65E+01	4,77E+01	0
'24-06-11 07:35:16	1,67E+01	2,16E+01	5,38E+01	4,33E+01	2,17E+01	5,65E+01	4,94E+01	2,18E+01	5,65E+01	4,77E+01	0
'24-06-11 07:35:17	1,67E+01	2,16E+01	5,37E+01	4,33E+01	2,17E+01	5,65E+01	4,94E+01	2,18E+01	5,66E+01	4,76E+01	0
'24-06-11 07:35:18	1,67E+01	2,16E+01	5,36E+01	4,32E+01	2,17E+01	5,65E+01	4,94E+01	2,18E+01	5,66E+01	4,76E+01	0
'24-06-11 07:35:19	1,67E+01	2,16E+01	5,36E+01	4,32E+01	2,17E+01	5,65E+01	4,95E+01	2,18E+01	5,66E+01	4,76E+01	0
'24-06-11 07:35:20	1,67E+01	2,16E+01	5,36E+01	4,31E+01	2,17E+01	5,65E+01	4,95E+01	2,18E+01	5,66E+01	4,76E+01	0
'24-06-11 07:35:21	1,68E+01	2,16E+01	5,35E+01	4,31E+01	2,17E+01	5,65E+01	4,95E+01	2,18E+01	5,66E+01	4,76E+01	0
'24-06-11 07:35:22	1,68E+01	2,16E+01	5,35E+01	4,31E+01	2,17E+01	5,65E+01	4,96E+01	2,18E+01	5,65E+01	4,76E+01	0
'24-06-11 07:35:23	1,68E+01	2,16E+01	5,35E+01	4,30E+01	2,17E+01	5,64E+01	4,96E+01	2,17E+01	5,65E+01	4,76E+01	0
'24-06-11 07:35:24	1,67E+01	2,16E+01	5,34E+01	4,30E+01	2,17E+01	5,64E+01	4,96E+01	2,17E+01	5,65E+01	4,77E+01	0
'24-06-11 07:35:25	1,67E+01	2,16E+01	5,33E+01	4,30E+01	2,18E+01	5,64E+01	4,96E+01	2,17E+01	5,65E+01	4,77E+01	0
'24-06-11 07:35:26	1,66E+01	2,16E+01	5,33E+01	4,30E+01	2,17E+01	5,64E+01	4,96E+01	2,17E+01	5,65E+01	4,78E+01	0
'24-06-11 07:35:27	1,66E+01	2,16E+01	5,33E+01	4,31E+01	2,17E+01	5,65E+01	4,96E+01	2,17E+01	5,66E+01	4,77E+01	0
'24-06-11 07:35:28	1,65E+01	2,15E+01	5,32E+01	4,31E+01	2,17E+01	5,64E+01	4,96E+01	2,17E+01	5,66E+01	4,76E+01	0
'24-06-11 07:35:29	1,65E+01	2,16E+01	5,32E+01	4,31E+01	2,17E+01	5,64E+01	4,95E+01	2,17E+01	5,66E+01	4,76E+01	0
'24-06-11 07:35:30	1,65E+01	2,16E+01	5,31E+01	4,31E+01	2,17E+01	5,64E+01	4,94E+01	2,16E+01	5,66E+01	4,76E+01	0
'24-06-11 07:35:31	1,65E+01	2,15E+01	5,31E+01	4,30E+01	2,17E+01	5,63E+01	4,94E+01	2,16E+01	5,67E+01	4,76E+01	0
'24-06-11 07:35:32	1,65E+01	2,16E+01	5,30E+01	4,30E+01	2,17E+01	5,62E+01	4,93E+01	2,16E+01	5,67E+01	4,76E+01	0
'24-06-11 07:35:33	1,65E+01	2,16E+01	5,29E+01	4,29E+01	2,17E+01	5,62E+01	4,92E+01	2,16E+01	5,68E+01	4,77E+01	0
'24-06-11 07:35:34	1,64E+01	2,16E+01	5,29E+01	4,29E+01	2,17E+01	5,62E+01	4,91E+01	2,16E+01	5,69E+01	4,77E+01	0
'24-06-11 07:35:35	1,64E+01	2,16E+01	5,28E+01	4,28E+01	2,18E+01	5,61E+01	4,91E+01	2,16E+01	5,69E+01	4,77E+01	0
'24-06-11 07:35:36	1,64E+01	2,15E+01	5,28E+01	4,28E+01	2,18E+01	5,62E+01	4,90E+01	2,16E+01	5,70E+01	4,78E+01	0
'24-06-11 07:35:37	1,65E+01	2,16E+01	5,28E+01	4,27E+01	2,17E+01	5,62E+01	4,90E+01	2,16E+01	5,71E+01	4,78E+01	0
'24-06-11 07:35:38	1,65E+01	2,15E+01	5,26E+01	4,27E+01	2,17E+01	5,63E+01	4,90E+01	2,16E+01	5,71E+01	4,78E+01	0
'24-06-11 07:35:39	1,66E+01	2,15E+01	5,25E+01	4,27E+01	2,17E+01	5,64E+01	4,90E+01	2,17E+01	5,71E+01	4,79E+01	0
'24-06-11 07:35:40	1,66E+01	2,15E+01	5,24E+01	4,27E+01	2,17E+01	5,64E+01	4,90E+01	2,17E+01	5,71E+01	4,79E+01	0
'24-06-11 07:35:41	1,66E+01	2,15E+01	5,23E+01	4,27E+01	2,17E+01	5,65E+01	4,90E+01	2,17E+01	5,71E+01	4,80E+01	0
'24-06-11 07:35:42	1,66E+01	2,16E+01	5,22E+01	4,28E+01	2,17E+01	5,65E+01	4,90E+01	2,17E+01	5,71E+01	4,80E+01	0
'24-06-11 07:35:43	1,66E+01	2,15E+01	5,21E+01	4,29E+01	2,17E+01	5,66E+01	4,90E+01	2,17E+01	5,71E+01	4,80E+01	0
'24-06-11 07:35:44	1,66E+01	2,15E+01	5,20E+01	4,29E+01	2,17E+01	5,66E+01	4,91E+01	2,17E+01	5,71E+01	4,80E+01	0
'24-06-11 07:35:45	1,66E+01	2,15E+01	5,19E+01	4,30E+01	2,18E+01	5,66E+01	4,91E+01	2,17E+01	5,71E+01	4,81E+01	0
'24-06-11 07:35:46	1,66E+01	2,15E+01	5,18E+01	4,31E+01	2,17E+01	5,66E+01	4,92E+01	2,17E+01	5,72E+01	4,81E+01	0
'24-06-11 07:35:47	1,66E+01	2,15E+01	5,18E+01	4,31E+01	2,18E+01	5,67E+01	4,92E+01	2,17E+01	5,72E+01	4,81E+01	0
'24-06-11 07:35:48	1,66E+01	2,15E+01	5,17E+01	4,31E+01	2,17E+01	5,67E+01	4,93E+01	2,17E+01	5,72E+01	4,80E+01	0
'24-06-11 07:35:49	1,66E+01	2,15E+01	5,16E+01	4,31E+01	2,18E+01	5,67E+01	4,93E+01	2,18E+01	5,73E+01	4,80E+01	0
'24-06-11 07:35:50	1,65E+01	2,15E+01	5,16E+01	4,32E+01	2,17E+01	5,68E+01	4,93E+01	2,18E+01	5,73E+01	4,80E+01	0
'24-06-11 07:35:51	1,65E+01	2,15E+01	5,16E+01	4,32E+01	2,18E+01	5,68E+01	4,94E+01	2,17E+01	5,73E+01	4,80E+01	0
'24-06-11 07:35:52	1,65E+01	2,15E+01	5,15E+01	4,33E+01	2,17E+01	5,68E+01	4,94E+01	2,17E+01	5,73E+01	4,80E+01	0
'24-06-11 07:35:53	1,65E+01	2,15E+01	5,15E+01	4,34E+01	2,18E+01	5,68E+01	4,94E+01	2,17E+01	5,74E+01	4,79E+01	0
'24-06-11 07:35:54	1,64E+01	2,16E+01	5,14E+01	4,35E+01	2,18E+01	5,68E+01	4,95E+01	2,17E+01	5,73E+01	4,79E+01	0
'24-06-11 07:35:55	1,64E+01	2,16E+01	5,14E+01	4,37E+01	2,18E+01	5,68E+01	4,95E+01	2,17E+01	5,74E+01	4,78E+01	0
'24-06-11 07:35:56	1,64E+01	2,16E+01	5,14E+01	4,38E+01	2,18E+01	5,68E+01	4,95E+01	2,17E+01	5,74E+01	4,78E+01	0
'24-06-11 07:35:57	1,64E+01	2,16E+01	5,13E+01	4,39E+01	2,18E+01	5,67E+01	4,95E+01	2,17E+01	5,74E+01	4,78E+01	0
'24-06-11 07:35:58	1,64E+01	2,16E+01	5,12E+01	4,40E+01	2,18E+01	5,67E+01	4,95E+01	2,16E+01	5,74E+01	4,77E+01	0
'24-06-11 07:35:59	1,64E+01	2,16E+01	5,11E+01	4,40E+01	2,18E+01	5,66E+01	4,95E+01	2,16E+01	5,73E+01	4,77E+01	0
'24-06-11 07:36:00	1,64E+01	2,16E+01	5,11E+01	4,41E+01	2,18E+01	5,66E+01	4,95E+01	2,16E+01	5,73E+01	4,77E+01	0
'24-06-11 07:36:01	1,63E+01	2,16E+01	5,11E+01	4,42E+01	2,18E+01	5,66E+01	4,95E+01	2,16E+01	5,73E+01	4,77E+01	0
'24-06-11 07:36:02	1,63E+01	2,16E+01	5,10E+01	4,42E+01	2,18E+01	5,65E+01	4,95E+01	2,16E+01	5,73E+01	4,77E+01	0
'24-06-11 07:36:03	1,63E+01	2,16E+01	5,11E+01	4,42E+01	2,18E+01	5,65E+01	4,95E+01	2,15E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:04	1,63E+01	2,16E+01	5,11E+01	4,42E+01	2,18E+01	5,65E+01	4,96E+01	2,15E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:05	1,63E+01	2,16E+01	5,12E+01	4,42E+01	2,18E+01	5,65E+01	4,96E+01	2,15E+01	5,71E+01	4,77E+01	0
'24-06-11 07:36:06	1,64E+01	2,16E+01	5,12E+01	4,43E+01	2,17E+01	5,64E+01	4,96E+01	2,15E+01	5,71E+01	4,77E+01	0
'24-06-11 07:36:07	1,63E+01	2,16E+01	5,13E+01	4,43E+01	2,18E+01	5,64E+01	4,96E+01	2,15E+01	5,71E+01	4,77E+01	0
'24-06-11 07:36:08	1,64E+01	2,16E+01	5,14E+01	4,44E+01	2,17E+01	5,64E+01	4,96E+01	2,15E+01	5,71E+01	4,77E+01	0
'24-06-11 07:36:09	1,63E+01	2,16E+01	5,15E+01	4,44E+01	2,17E+01	5,64E+01	4,97E+01	2,15E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:10	1,64E+01	2,16E+01	5,16E+01	4,45E+01	2,17E+01	5,63E+01	4,97E+01	2,15E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:11	1,64E+01	2,16E+01	5,17E+01	4,45E+01	2,17E+01	5,63E+01	4,97E+01	2,15E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:12	1,64E+01	2,16E+01	5,19E+01	4,45E+01	2,17E+01	5,62E+01	4,97E+01	2,15E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:13	1,64E+01	2,16E+01	5,20E+01	4,46E+01	2,17E+01	5,62E+01	4,98E+01	2,15E+01	5,72E+01	4,76E+01	0
'24-06-11 07:36:14	1,64E+01	2,16E+01	5,20E+01	4,46E+01	2,17E+01	5,62E+01	4,98E+01	2,15E+01	5,72E+01	4,76E+01	0
'24-06-11 07:36:15	1,64E+01	2,16E+01	5,20E+01	4,46E+01	2,17E+01	5,61E+01	4,98E+01	2,15E+01	5,72E+01	4,76E+01	0
'24-06-11 07:36:16	1,64E+01	2,16E+01	5,21E+01	4,46E+01	2,17E+01	5,61E+01	4,98E+01	2,15E+01	5,72E+01	4,76E+01	0
'24-06-11 07:36:17	1,65E+01	2,16E+01	5,21E+01	4,46E+01	2,17E+01	5,61E+01	4,98E+01	2,16E+01	5,72E+01	4,76E+01	0
'24-06-11 07:36:18	1,65E+01	2,16E+01	5,22E+01	4,46E+01	2,17E+01	5,61E+01	4,98E+01	2,16E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:19	1,65E+01	2,16E+01	5,22E+01	4,46E+01	2,17E+01	5,60E+01	4,98E+01	2,16E+01	5,72E+01	4,76E+01	0
'24-06-11 07:36:20	1,65E+01	2,16E+01	5,23E+01	4,46E+01	2,17E+01	5,60E+01	4,98E+01	2,16E+01	5,72E+01	4,76E+01	0
'24-06-11 07:36:21	1,65E+01	2,16E+01	5,23E+01	4,47E+01	2,16E+01	5,60E+01	4,98E+01	2,16E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:22	1,65E+01	2,16E+01	5,24E+01	4,47E+01	2,17E+01	5,60E+01	4,98E+01	2,16E+01	5,72E+01	4,77E+01	0
'24-06-11 07:36:23	1,65E+01	2,15E+01	5,25E+01	4,47E+01	2,16E+01	5,60E+01	4,98E+01	2,16E+01	5,71E+01	4,77E+01	0
'24-06-11 07:36:24	1,65E+01	2,16E+01	5,26E+01	4,47E+01	2,16E+01	5,61E+01	4,98E+01	2,16E+01	5,71E+01	4,78E+01	0
'24-06-11 07:36:25	1,65E+01	2,16E+01	5,27E+01	4,47E+01	2,16E+01	5,61E+01	4,98E+01	2,16E+01	5,71E+01	4,78E+01	0
'24-06-11 07:36:26	1,65E+01	2,16E+01	5,27E+01	4,46E+01	2,16E+01	5,61E+01	4,98E+01	2,17E+01	5,71E+01	4,78E+01	0
'24-06-11 07:36:27	1,65E+01	2,16E+01	5,27E+01	4,45E+01	2,16E+01	5,61E+01	4,98E+01	2,17E+01	5,71E+01	4,78E+01	0
'24-06-11 07:36:28	1,65E+01	2,16E+01	5,27E+01	4,45E+01	2,16E+01	5,61E+01	4,98E+01	2,17E+01	5,71E+01	4,78E+01	0
'24-06-11 07:36:29	1,65E+01	2,15E+01	5,27E+01	4,45E+01	2,16E+01	5,61E+01	4,98E+01	2,18E+01	5,71E+01	4,77E+01	0
'24-06-11 07:36:30	1,65E+01	2,16E+01	5,27E+01	4,44E+01	2,17E+01	5,61E+01	4,98E+01	2,18E+01	5,71E+01	4,77E+01	0
'24-06-11 07:36:31	1,64E+01	2,16E+01	5,27E+01	4,44E+01	2,17E+01	5,61E+01	4,99E+01	2,18E+01	5,71E+01	4,76E+01	0
'24-06-11 07:36:32	1,64E+01	2,15E+01	5,27E+01	4,45E+01	2,17E+01	5,61E+01	4,98E+01	2,18E+01	5,71E+01	4,76E+01	0
'24-06-11 07:36:33	1,64E+01	2,16E+01	5,27E+01	4,45E+01	2,16E+01	5,61E+01	4,98E+01	2,19E+01	5,71E+01	4,76E+01	0
'24-06-11 07:36:34	1,63E+01	2,16E+01	5,27E+01	4,45E+01	2,17E+01	5,61E+01	4,98E+01	2,19E+01	5,71E+01	4,75E+01	0
'24-06-11 07:36:35	1,63E+01	2,16E+01	5,27E+01	4,45E+01	2,17E+01	5,61E+01	4,98E+01	2,19E+01	5,70E+01	4,75E+01	0
'24-06-11 07:36:36	1,62E+01	2,16E+01	5,27E+01	4,46E+01	2,17E+01	5,61E+01	4,98E+01	2,19E+01	5,70E+01	4,76E+01	0
'24-06-11 07:36:37	1,62E+01	2,16E+01	5,27E+01	4,47E+01	2,17E+01	5,61E+01	4,98E+01	2,19E+01	5,69E+01	4,76E+01	0
'24-06-11 07:36:38	1,62E+01	2,17E+01	5,26E+01	4,47E+01	2,16E+01	5,62E+01	4,98E+01	2,19E+01	5,70E+01	4,76E+01	0
'24-06-11 07:36:39	1,61E+01	2,17E+01	5,26E+01	4,48E+01	2,16E+01	5,62E+01	4,98E+01	2,19E+01	5,69E+01	4,76E+01	0
'24-06-11 07:36:40	1,62E+01	2,17E+01	5,25E+01	4,48E+01	2,16E+01	5,62E+01	4,98E+01	2,19E+01	5,69E+01	4,76E+01	0
'24-06-11 07:36:41	1,62E+01	2,17E+01	5,24E+01	4,49E+01	2,17E+01	5,62E+01	4,98E+01	2,18E+01	5,68E+01	4,76E+01	0
'24-06-11 07:36:42	1,61E+01	2,17E+01	5,23E+01	4,50E+01	2,16E+01	5,62E+01	4,97E+01	2,18E+01	5,67E+01	4,76E+01	0
'24-06-11 07:36:43	1,61E+01	2,17E+01	5,23E+01	4,51E+01	2,17E+01	5,61E+01	4,97E+01	2,18E+01	5,67E+01	4,75E+01	0
'24-06-11 07:36:44	1,61E+01	2,17E+01	5,22E+01	4,51E+01	2,16E+01	5,62E+01	4,97E+01	2,18E+01	5,66E+01	4,74E+01	0
'24-06-11 07:36:45	1,60E+01	2,17E+01	5,22E+01	4,51E+01	2,16E+01	5,61E+01	4,97E+01	2,17E+01	5,66E+01	4,74E+01	0
'24-06-11 07:36:46	1,60E+01	2,17E+01	5,22E+01	4,51E+01	2,16E+01	5,61E+01	4,96E+01	2,17E+01	5,66E+01	4,74E+01	0
'24-06-11 07:36:47	1,60E+01	2,17E+01	5,23E+01	4,50E+01	2,16E+01	5,61E+01	4,96E+01	2,17E+01	5,66E+01	4,74E+01	0
'24-06-11 07:36:48	1,61E+01	2,17E+01	5,22E+01	4,49E+01	2,16E+01	5,60E+01	4,96E+01	2,17E+01	5,66E+01	4,74E+01	0
'24-06-11 07:36:49	1,61E+01	2,17E+01	5,21E+01	4,48E+01	2,16E+01	5,60E+01	4,96E+01	2,17E+01	5,66E+01	4,74E+01	0
'24-06-11 07:36:50	1,60E+01	2,17E+01	5,20E+01	4,48E+01	2,16E+01	5,60E+01	4,95E+01	2,17E+01	5,66E+01	4,75E+01	0
'24-06-11 07:36:51	1,60E+01	2,17E+01	5,19E+01	4,47E+01	2,16E+01	5,60E+01	4,95E+01	2,17E+01	5,66E+01	4,75E+01	0
'24-06-11 07:36:52	1,60E+01	2,17E+01	5,18E+01	4,46E+01	2,16E+01	5,59E+01	4,95E+01	2,17E+01	5,66E+01	4,76E+01	0
'24-06-11 07:36:53	1,60E+01	2,17E+01	5,17E+01	4,45E+01	2,16E+01	5,59E+01	4,95E+01	2,17E+01	5,66E+01	4,75E+01	0
'24-06-11 07:36:54	1,60E+01	2,17E+01	5,16E+01	4,45E+01	2,16E+01	5,59E+01	4,94E+01	2,17E+01	5,66E+01	4,74E+01	0
'24-06-11 07:36:55	1,61E+01	2,16E+01	5,15E+01	4,45E+01	2,15E+01	5,59E+01	4,94E+01	2,17E+01	5,66E+01	4,73E+01	0
'24-06-11 07:36:56	1,61E+01	2,17E+01	5,15E+01	4,44E+01	2,15E+01	5,59E+01	4,93E+01	2,17E+01	5,66E+01	4,73E+01	0
'24-06-11 07:36:57	1,61E+01	2,17E+01	5,16E+01	4,44E+01	2,15E+01	5,59E+01	4,92E+01	2,17E+01	5,65E+01	4,73E+01	0
'24-06-11 07:36:58	1,61E+01	2,17E+01	5,17E+01	4,44E+01	2,15E+01	5,57E+01	4,91E+01	2,17E+01	5,64E+01	4,73E+01	0
'24-06-11 07:36:59	1,62E+01	2,16E+01	5,17E+01	4,44E+01	2,15E+01	5,56E+01	4,90E+01	2,17E+01	5,63E+01	4,72E+01	0
'24-06-11 07:37:00	1,61E+01	2,16E+01	5,18E+01	4,44E+01	2,15E+01	5,55E+01	4,90E+01	2,17E+01	5,63E+01	4,72E+01	0
'24-06-11 07:37:01	1,61E+01	2,16E+01	5,18E+01	4,44E+01	2,15E+01	5,54E+01	4,89E+01	2,17E+01	5,64E+01	4,71E+01	0
'24-06-11 07:37:02	1,61E+01	2,16E+01	5,18E+01	4,44E+01	2,15E+01	5,54E+01	4,88E+01	2,17E+01	5,64E+01	4,70E+01	0
'24-06-11 07:37:03	1,61E+01	2,16E+01	5,18E+01	4,44E+01	2,15E+01	5,54E+01	4,88E+01	2,16E+01	5,64E+01	4,69E+01	0
'24-06-11 07:37:04	1,62E+01	2,16E+01	5,18E+01	4,43E+01	2,15E+01	5,53E+01	4,88E+01	2,16E+01	5,64E+01	4,69E+01	0
'24-06-11 07:37:05	1,62E+01	2,16E+01	5,18E+01	4,43E+01	2,15E+01	5,53E+01	4,87E+01	2,16E+01	5,65E+01	4,68E+01	0
'24-06-11 07:37:06	1,62E+01	2,16E+01	5,18E+01	4,43E+01	2,15E+01	5,53E+01	4,87E+01	2,16E+01	5,65E+01	4,68E+01	0
'24-06-11 07:37:07	1,63E+01	2,16E+01	5,19E+01	4,42E+01	2,15E+01	5,53E+01	4,87E+01	2,16E+01	5,66E+01	4,68E+01	0
'24-06-11 07:37:08	1,63E+01	2,16E+01	5,19E+01	4,41E+01	2,15E+01	5,54E+01	4,87E+01	2,16E+01	5,66E+01	4,67E+01	0
'24-06-11 07:37:09	1,63E+01	2,16E+01	5,20E+01	4,40E+01	2,15E+01	5,55E+01	4,87E+01	2,16E+01	5,67E+01	4,67E+01	0
'24-06-11 07:37:10	1,63E+01	2,16E+01	5,19E+01	4,40E+01	2,15E+01	5,55E+01	4,86E+01	2,15E+01	5,67E+01	4,67E+01	0
'24-06-11 07:37:11	1,63E+01	2,16E+01	5,19E+01	4,39E+01	2,15E+01	5,56E+01	4,86E+01	2,16E+01	5,68E+01	4,67E+01	0
'24-06-11 07:37:12	1,63E+01	2,16E+01	5,19E+01	4,39E+01	2,15E+01	5,57E+01	4,86E+01	2,16E+01	5,68E+01	4,67E+01	0
'24-06-11 07:37:13	1,63E+01	2,16E+01	5,20E+01	4,38E+01	2,14E+01	5,57E+01	4,87E+01	2,16E+01	5,69E+01	4,67E+01	0
'24-06-11 07:37:14	1,63E+01	2,16E+01	5,20E+01	4,38E+01	2,15E+01	5,58E+01	4,87E+01	2,16E+01	5,69E+01	4,67E+01	0
'24-06-11 07:37:15	1,63E+01	2,15E+01	5,21E+01	4,39E+01	2,14E+01	5,59E+01	4,87E+01	2,16E+01	5,70E+01	4,67E+01	0
'24-06-11 07:37:16	1,63E+01	2,16E+01	5,22E+01	4,39E+01	2,14E+01	5,60E+01	4,87E+01	2,16E+01	5,71E+01	4,67E+01	0
'24-06-11 07:37:17	1,63E+01	2,16E+01	5,23E+01	4,40E+01	2,14E+01	5,60E+01	4,87E+01	2,17E+01	5,71E+01	4,68E+01	0
'24-06-11 07:37:18	1,63E+01	2,16E+01	5,23E+01	4,40E+01	2,14E+01	5,61E+01	4,87E+01	2,17E+01	5,71E+01	4,68E+01	0
