File name	WAVE0002.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2011 15:39										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
CH-1	Tc	2000 C	P11	Off	-	-					
CH-2	Tc	2000 C	P12	Off	-	-					
CH-3	Tc	2000 C	P13	Off	-	-					
CH-4	Tc	2000 C	P14	Off	-	-					
CH-5	Tc	2000 C	P15	Off	-	-					
CH-6	Tc	2000 C	P16	Off	-	-					
CH-7	Tc	2000 C	P17	Off	-	-					
CH-8	Tc	2000 C	P18	Off	-	-					
CH-9	Tc	2000 C	P19	Off	-	-					
CH-10	Tc	2000 C	P20	Off	-	-					
Time	CH-1[C]	CH-2[C]	CH-3[C]	CH-4[C]	CH-5[C]	CH-6[C]	CH-7[C]	CH-8[C]	CH-9[C]	CH-10[C]	Event
'24-06-11 15:58:09	1,23E+01	1,25E+01	2,82E+01	1,48E+01	1,16E+01	5,05E+01	1,42E+01	1,29E+01	5,09E+01	1,49E+01	0
'24-06-11 15:58:10	1,23E+01	1,25E+01	2,83E+01	1,49E+01	1,17E+01	5,06E+01	1,42E+01	1,29E+01	5,09E+01	1,49E+01	0
'24-06-11 15:58:11	1,23E+01	1,25E+01	2,85E+01	1,49E+01	1,17E+01	5,06E+01	1,42E+01	1,28E+01	5,09E+01	1,49E+01	0
'24-06-11 15:58:12	1,24E+01	1,25E+01	2,87E+01	1,49E+01	1,17E+01	5,06E+01	1,42E+01	1,28E+01	5,09E+01	1,49E+01	0
'24-06-11 15:58:13	1,24E+01	1,25E+01	2,89E+01	1,50E+01	1,16E+01	5,07E+01	1,42E+01	1,29E+01	5,09E+01	1,49E+01	0
'24-06-11 15:58:14	1,24E+01	1,25E+01	2,91E+01	1,50E+01	1,16E+01	5,07E+01	1,42E+01	1,29E+01	5,09E+01	1,50E+01	0
'24-06-11 15:58:15	1,24E+01	1,25E+01	2,92E+01	1,51E+01	1,16E+01	5,07E+01	1,42E+01	1,29E+01	5,09E+01	1,50E+01	0
'24-06-11 15:58:16	1,24E+01	1,25E+01	2,94E+01	1,51E+01	1,17E+01	5,07E+01	1,42E+01	1,29E+01	5,09E+01	1,50E+01	0
'24-06-11 15:58:17	1,24E+01	1,25E+01	2,96E+01	1,52E+01	1,16E+01	5,07E+01	1,42E+01	1,29E+01	5,09E+01	1,50E+01	0
'24-06-11 15:58:18	1,24E+01	1,24E+01	2,97E+01	1,52E+01	1,17E+01	5,07E+01	1,42E+01	1,29E+01	5,09E+01	1,50E+01	0
'24-06-11 15:58:19	1,24E+01	1,24E+01	2,99E+01	1,53E+01	1,17E+01	5,07E+01	1,42E+01	1,29E+01	5,09E+01	1,50E+01	0
'24-06-11 15:58:20	1,24E+01	1,24E+01	3,01E+01	1,53E+01	1,17E+01	5,07E+01	1,42E+01	1,29E+01	5,10E+01	1,50E+01	0
'24-06-11 15:58:21	1,25E+01	1,24E+01	3,02E+01	1,53E+01	1,16E+01	5,07E+01	1,42E+01	1,29E+01	5,10E+01	1,50E+01	0
'24-06-11 15:58:22	1,25E+01	1,24E+01	3,04E+01	1,53E+01	1,17E+01	5,07E+01	1,42E+01	1,29E+01	5,11E+01	1,50E+01	0
'24-06-11 15:58:23	1,25E+01	1,24E+01	3,05E+01	1,53E+01	1,17E+01	5,08E+01	1,42E+01	1,28E+01	5,11E+01	1,50E+01	0
'24-06-11 15:58:24	1,25E+01	1,23E+01	3,07E+01	1,53E+01	1,17E+01	5,08E+01	1,42E+01	1,28E+01	5,11E+01	1,50E+01	0
'24-06-11 15:58:25	1,25E+01	1,23E+01	3,08E+01	1,53E+01	1,17E+01	5,08E+01	1,42E+01	1,28E+01	5,11E+01	1,50E+01	0
'24-06-11 15:58:26	1,26E+01	1,24E+01	3,10E+01	1,53E+01	1,17E+01	5,08E+01	1,42E+01	1,28E+01	5,11E+01	1,50E+01	0
'24-06-11 15:58:27	1,26E+01	1,23E+01	3,11E+01	1,53E+01	1,17E+01	5,08E+01	1,42E+01	1,27E+01	5,11E+01	1,50E+01	0
'24-06-11 15:58:28	1,25E+01	1,23E+01	3,13E+01	1,53E+01	1,17E+01	5,08E+01	1,42E+01	1,27E+01	5,12E+01	1,50E+01	0
'24-06-11 15:58:29	1,25E+01	1,24E+01	3,14E+01	1,52E+01	1,17E+01	5,08E+01	1,42E+01	1,27E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:30	1,25E+01	1,24E+01	3,16E+01	1,52E+01	1,17E+01	5,08E+01	1,42E+01	1,27E+01	5,12E+01	1,50E+01	0
'24-06-11 15:58:31	1,25E+01	1,24E+01	3,18E+01	1,52E+01	1,17E+01	5,07E+01	1,42E+01	1,27E+01	5,12E+01	1,50E+01	0
'24-06-11 15:58:32	1,25E+01	1,24E+01	3,19E+01	1,51E+01	1,17E+01	5,07E+01	1,42E+01	1,27E+01	5,12E+01	1,50E+01	0
'24-06-11 15:58:33	1,25E+01	1,24E+01	3,20E+01	1,51E+01	1,17E+01	5,07E+01	1,42E+01	1,27E+01	5,13E+01	1,49E+01	0
'24-06-11 15:58:34	1,26E+01	1,24E+01	3,22E+01	1,51E+01	1,17E+01	5,06E+01	1,42E+01	1,27E+01	5,12E+01	1,50E+01	0
'24-06-11 15:58:35	1,26E+01	1,24E+01	3,23E+01	1,50E+01	1,17E+01	5,06E+01	1,42E+01	1,27E+01	5,13E+01	1,49E+01	0
'24-06-11 15:58:36	1,26E+01	1,24E+01	3,25E+01	1,50E+01	1,17E+01	5,05E+01	1,42E+01	1,27E+01	5,13E+01	1,49E+01	0
'24-06-11 15:58:37	1,26E+01	1,24E+01	3,27E+01	1,50E+01	1,17E+01	5,05E+01	1,42E+01	1,27E+01	5,13E+01	1,49E+01	0
'24-06-11 15:58:38	1,26E+01	1,24E+01	3,28E+01	1,50E+01	1,17E+01	5,05E+01	1,42E+01	1,27E+01	5,13E+01	1,49E+01	0
'24-06-11 15:58:39	1,26E+01	1,24E+01	3,30E+01	1,50E+01	1,17E+01	5,04E+01	1,42E+01	1,27E+01	5,13E+01	1,49E+01	0
'24-06-11 15:58:40	1,26E+01	1,25E+01	3,32E+01	1,51E+01	1,17E+01	5,03E+01	1,42E+01	1,27E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:41	1,27E+01	1,25E+01	3,33E+01	1,51E+01	1,17E+01	5,02E+01	1,42E+01	1,27E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:42	1,27E+01	1,25E+01	3,35E+01	1,51E+01	1,17E+01	5,01E+01	1,42E+01	1,27E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:43	1,28E+01	1,25E+01	3,36E+01	1,51E+01	1,17E+01	5,01E+01	1,42E+01	1,27E+01	5,13E+01	1,49E+01	0
'24-06-11 15:58:44	1,28E+01	1,24E+01	3,38E+01	1,52E+01	1,17E+01	5,00E+01	1,42E+01	1,27E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:45	1,28E+01	1,24E+01	3,40E+01	1,52E+01	1,17E+01	5,00E+01	1,42E+01	1,28E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:46	1,28E+01	1,24E+01	3,41E+01	1,52E+01	1,17E+01	5,00E+01	1,42E+01	1,27E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:47	1,28E+01	1,24E+01	3,43E+01	1,52E+01	1,17E+01	5,01E+01	1,43E+01	1,28E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:48	1,28E+01	1,24E+01	3,44E+01	1,53E+01	1,17E+01	5,01E+01	1,43E+01	1,28E+01	5,12E+01	1,49E+01	0
'24-06-11 15:58:49	1,27E+01	1,24E+01	3,46E+01	1,53E+01	1,17E+01	5,01E+01	1,43E+01	1,27E+01	5,11E+01	1,49E+01	0
'24-06-11 15:58:50	1,27E+01	1,24E+01	3,47E+01	1,53E+01	1,18E+01	5,01E+01	1,43E+01	1,27E+01	5,10E+01	1,49E+01	0
'24-06-11 15:58:51	1,27E+01	1,24E+01	3,49E+01	1,54E+01	1,18E+01	5,00E+01	1,44E+01	1,27E+01	5,10E+01	1,50E+01	0
'24-06-11 15:58:52	1,27E+01	1,24E+01	3,50E+01	1,54E+01	1,19E+01	4,99E+01	1,44E+01	1,27E+01	5,09E+01	1,49E+01	0
'24-06-11 15:58:53	1,27E+01	1,24E+01	3,52E+01	1,54E+01	1,19E+01	4,98E+01	1,44E+01	1,27E+01	5,09E+01	1,49E+01	0
'24-06-11 15:58:54	1,28E+01	1,24E+01	3,53E+01	1,54E+01	1,20E+01	4,98E+01	1,44E+01	1,27E+01	5,08E+01	1,49E+01	0
'24-06-11 15:58:55	1,28E+01	1,24E+01	3,55E+01	1,55E+01	1,20E+01	4,98E+01	1,44E+01	1,27E+01	5,08E+01	1,49E+01	0
'24-06-11 15:58:56	1,28E+01	1,24E+01	3,56E+01	1,55E+01	1,20E+01	4,98E+01	1,44E+01	1,27E+01	5,08E+01	1,49E+01	0
'24-06-11 15:58:57	1,29E+01	1,24E+01	3,58E+01	1,55E+01	1,20E+01	4,99E+01	1,44E+01	1,27E+01	5,08E+01	1,49E+01	0
'24-06-11 15:58:58	1,29E+01	1,23E+01	3,60E+01	1,56E+01	1,19E+01	4,99E+01	1,44E+01	1,26E+01	5,08E+01	1,49E+01	0
'24-06-11 15:58:59	1,29E+01	1,23E+01	3,61E+01	1,56E+01	1,20E+01	5,00E+01	1,44E+01	1,26E+01	5,08E+01	1,49E+01	0
'24-06-11 15:59:00	1,30E+01	1,23E+01	3,63E+01	1,56E+01	1,20E+01	5,00E+01	1,44E+01	1,26E+01	5,08E+01	1,49E+01	0
'24-06-11 15:59:01	1,30E+01	1,23E+01	3,65E+01	1,57E+01	1,20E+01	5,00E+01	1,44E+01	1,26E+01	5,08E+01	1,49E+01	0
'24-06-11 15:59:02	1,31E+01	1,23E+01	3,66E+01	1,57E+01	1,21E+01	5,00E+01	1,44E+01	1,25E+01	5,09E+01	1,49E+01	0
'24-06-11 15:59:03	1,31E+01	1,23E+01	3,68E+01	1,57E+01	1,21E+01	5,01E+01	1,44E+01	1,25E+01	5,09E+01	1,49E+01	0
'24-06-11 15:59:04	1,31E+01	1,23E+01	3,69E+01	1,58E+01	1,22E+01	5,01E+01	1,44E+01	1,25E+01	5,09E+01	1,49E+01	0
'24-06-11 15:59:05	1,31E+01	1,23E+01	3,70E+01	1,58E+01	1,22E+01	5,01E+01	1,44E+01	1,25E+01	5,09E+01	1,49E+01	0
'24-06-11 15:59:06	1,31E+01	1,23E+01	3,72E+01	1,58E+01	1,23E+01	5,01E+01	1,44E+01	1,25E+01	5,09E+01	1,49E+01	0
'24-06-11 15:59:07	1,31E+01	1,23E+01	3,73E+01	1,58E+01	1,23E+01	5,01E+01	1,44E+01	1,25E+01	5,09E+01	1,50E+01	0
'24-06-11 15:59:08	1,31E+01	1,23E+01	3,74E+01	1,58E+01	1,23E+01	5,01E+01	1,45E+01	1,25E+01	5,09E+01	1,50E+01	0
'24-06-11 15:59:09	1,31E+01	1,23E+01	3,75E+01	1,58E+01	1,24E+01	5,00E+01	1,45E+01	1,25E+01	5,09E+01	1,50E+01	0
'24-06-11 15:59:10	1,31E+01	1,22E+01	3,77E+01	1,58E+01	1,24E+01	5,00E+01	1,45E+01	1,25E+01	5,09E+01	1,50E+01	0
'24-06-11 15:59:11	1,31E+01	1,22E+01	3,78E+01	1,58E+01	1,24E+01	5,00E+01	1,45E+01	1,25E+01	5,09E+01	1,50E+01	0
'24-06-11 15:59:12	1,31E+01	1,22E+01	3,79E+01	1,58E+01	1,24E+01	5,00E+01	1,45E+01	1,25E+01	5,08E+01	1,50E+01	0
'24-06-11 15:59:13	1,31E+01	1,22E+01	3,81E+01	1,58E+01	1,25E+01	4,99E+01	1,45E+01	1,25E+01	5,08E+01	1,50E+01	0
'24-06-11 15:59:14	1,31E+01	1,22E+01	3,82E+01	1,58E+01	1,25E+01	4,99E+01	1,45E+01	1,25E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:15	1,32E+01	1,22E+01	3,83E+01	1,57E+01	1,25E+01	4,99E+01	1,45E+01	1,24E+01	5,07E+01	1,50E+01	0
'24-06-11 15:59:16	1,32E+01	1,22E+01	3,84E+01	1,57E+01	1,25E+01	5,00E+01	1,45E+01	1,24E+01	5,07E+01	1,50E+01	0
'24-06-11 15:59:17	1,32E+01	1,22E+01	3,86E+01	1,57E+01	1,25E+01	4,99E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:18	1,32E+01	1,22E+01	3,87E+01	1,57E+01	1,24E+01	4,99E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:19	1,32E+01	1,22E+01	3,89E+01	1,57E+01	1,25E+01	4,99E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:20	1,32E+01	1,22E+01	3,90E+01	1,57E+01	1,25E+01	5,00E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:21	1,32E+01	1,22E+01	3,91E+01	1,57E+01	1,25E+01	5,01E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:22	1,32E+01	1,22E+01	3,92E+01	1,57E+01	1,25E+01	5,01E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:23	1,32E+01	1,22E+01	3,93E+01	1,57E+01	1,25E+01	5,02E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:24	1,32E+01	1,21E+01	3,94E+01	1,57E+01	1,25E+01	5,02E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:25	1,32E+01	1,21E+01	3,96E+01	1,57E+01	1,25E+01	5,02E+01	1,45E+01	1,23E+01	5,08E+01	1,51E+01	0
'24-06-11 15:59:26	1,32E+01	1,21E+01	3,97E+01	1,57E+01	1,25E+01	5,03E+01	1,45E+01	1,23E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:27	1,32E+01	1,21E+01	3,98E+01	1,57E+01	1,25E+01	5,03E+01	1,45E+01	1,23E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:28	1,32E+01	1,21E+01	3,99E+01	1,57E+01	1,25E+01	5,04E+01	1,45E+01	1,23E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:29	1,32E+01	1,21E+01	4,00E+01	1,57E+01	1,24E+01	5,04E+01	1,45E+01	1,23E+01	5,06E+01	1,51E+01	0
'24-06-11 15:59:30	1,32E+01	1,21E+01	4,00E+01	1,56E+01	1,24E+01	5,04E+01	1,45E+01	1,23E+01	5,06E+01	1,51E+01	0
'24-06-11 15:59:31	1,32E+01	1,21E+01	4,02E+01	1,56E+01	1,24E+01	5,03E+01	1,45E+01	1,23E+01	5,06E+01	1,51E+01	0
'24-06-11 15:59:32	1,33E+01	1,21E+01	4,03E+01	1,56E+01	1,24E+01	5,03E+01	1,46E+01	1,23E+01	5,06E+01	1,51E+01	0
'24-06-11 15:59:33	1,33E+01	1,21E+01	4,04E+01	1,56E+01	1,24E+01	5,03E+01	1,46E+01	1,23E+01	5,05E+01	1,51E+01	0
'24-06-11 15:59:34	1,33E+01	1,21E+01	4,05E+01	1,56E+01	1,24E+01	5,03E+01	1,45E+01	1,23E+01	5,05E+01	1,52E+01	0
'24-06-11 15:59:35	1,33E+01	1,20E+01	4,07E+01	1,56E+01	1,24E+01	5,03E+01	1,45E+01	1,23E+01	5,05E+01	1,52E+01	0
'24-06-11 15:59:36	1,32E+01	1,20E+01	4,08E+01	1,55E+01	1,25E+01	5,03E+01	1,45E+01	1,23E+01	5,05E+01	1,51E+01	0
'24-06-11 15:59:37	1,32E+01	1,20E+01	4,09E+01	1,55E+01	1,25E+01	5,04E+01	1,45E+01	1,23E+01	5,05E+01	1,51E+01	0
'24-06-11 15:59:38	1,32E+01	1,20E+01	4,10E+01	1,55E+01	1,25E+01	5,03E+01	1,45E+01	1,24E+01	5,06E+01	1,51E+01	0
'24-06-11 15:59:39	1,32E+01	1,20E+01	4,11E+01	1,55E+01	1,25E+01	5,03E+01	1,45E+01	1,24E+01	5,06E+01	1,51E+01	0
'24-06-11 15:59:40	1,31E+01	1,21E+01	4,11E+01	1,55E+01	1,25E+01	5,03E+01	1,45E+01	1,24E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:41	1,31E+01	1,21E+01	4,12E+01	1,55E+01	1,25E+01	5,04E+01	1,45E+01	1,25E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:42	1,31E+01	1,21E+01	4,11E+01	1,55E+01	1,25E+01	5,03E+01	1,45E+01	1,25E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:43	1,30E+01	1,20E+01	4,11E+01	1,55E+01	1,25E+01	5,02E+01	1,45E+01	1,25E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:44	1,29E+01	1,20E+01	4,12E+01	1,55E+01	1,25E+01	5,02E+01	1,45E+01	1,25E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:45	1,29E+01	1,21E+01	4,12E+01	1,54E+01	1,24E+01	5,00E+01	1,45E+01	1,25E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:46	1,29E+01	1,21E+01	4,13E+01	1,54E+01	1,24E+01	4,99E+01	1,45E+01	1,25E+01	5,07E+01	1,51E+01	0
'24-06-11 15:59:47	1,28E+01	1,21E+01	4,14E+01	1,54E+01	1,23E+01	4,98E+01	1,46E+01	1,26E+01	5,08E+01	1,51E+01	0
'24-06-11 15:59:48	1,28E+01	1,21E+01	4,15E+01	1,54E+01	1,23E+01	4,97E+01	1,46E+01	1,27E+01	5,08E+01	1,51E+01	0
'24-06-11 15:59:49	1,27E+01	1,21E+01	4,15E+01	1,54E+01	1,22E+01	4,96E+01	1,46E+01	1,27E+01	5,09E+01	1,51E+01	0
'24-06-11 15:59:50	1,27E+01	1,21E+01	4,16E+01	1,53E+01	1,22E+01	4,96E+01	1,46E+01	1,28E+01	5,09E+01	1,51E+01	0
'24-06-11 15:59:51	1,27E+01	1,21E+01	4,16E+01	1,53E+01	1,22E+01	4,95E+01	1,46E+01	1,28E+01	5,10E+01	1,51E+01	0
'24-06-11 15:59:52	1,27E+01	1,21E+01	4,17E+01	1,53E+01	1,23E+01	4,95E+01	1,46E+01	1,28E+01	5,11E+01	1,51E+01	0
'24-06-11 15:59:53	1,27E+01	1,21E+01	4,17E+01	1,53E+01	1,23E+01	4,95E+01	1,46E+01	1,28E+01	5,11E+01	1,51E+01	0
'24-06-11 15:59:54	1,27E+01	1,21E+01	4,18E+01	1,53E+01	1,23E+01	4,94E+01	1,46E+01	1,29E+01	5,12E+01	1,52E+01	0
'24-06-11 15:59:55	1,27E+01	1,21E+01	4,19E+01	1,53E+01	1,23E+01	4,92E+01	1,46E+01	1,29E+01	5,12E+01	1,52E+01	0
'24-06-11 15:59:56	1,27E+01	1,21E+01	4,19E+01	1,53E+01	1,24E+01	4,91E+01	1,46E+01	1,29E+01	5,12E+01	1,52E+01	0
'24-06-11 15:59:57	1,27E+01	1,21E+01	4,20E+01	1,53E+01	1,24E+01	4,91E+01	1,46E+01	1,29E+01	5,13E+01	1,52E+01	0
'24-06-11 15:59:58	1,27E+01	1,21E+01	4,21E+01	1,53E+01	1,24E+01	4,91E+01	1,46E+01	1,29E+01	5,13E+01	1,52E+01	0
'24-06-11 15:59:59	1,27E+01	1,21E+01	4,22E+01	1,53E+01	1,24E+01	4,91E+01	1,46E+01	1,29E+01	5,13E+01	1,52E+01	0
'24-06-11 16:00:00	1,27E+01	1,21E+01	4,23E+01	1,53E+01	1,24E+01	4,92E+01	1,46E+01	1,30E+01	5,13E+01	1,53E+01	0
'24-06-11 16:00:01	1,27E+01	1,21E+01	4,23E+01	1,54E+01	1,24E+01	4,93E+01	1,46E+01	1,29E+01	5,13E+01	1,53E+01	0
'24-06-11 16:00:02	1,27E+01	1,21E+01	4,24E+01	1,54E+01	1,24E+01	4,93E+01	1,46E+01	1,29E+01	5,12E+01	1,53E+01	0
'24-06-11 16:00:03	1,27E+01	1,21E+01	4,24E+01	1,54E+01	1,25E+01	4,94E+01	1,46E+01	1,29E+01	5,11E+01	1,53E+01	0
'24-06-11 16:00:04	1,27E+01	1,21E+01	4,24E+01	1,54E+01	1,25E+01	4,94E+01	1,47E+01	1,29E+01	5,10E+01	1,53E+01	0
'24-06-11 16:00:05	1,27E+01	1,21E+01	4,24E+01	1,54E+01	1,25E+01	4,95E+01	1,47E+01	1,29E+01	5,09E+01	1,53E+01	0
'24-06-11 16:00:06	1,27E+01	1,21E+01	4,24E+01	1,54E+01	1,25E+01	4,95E+01	1,47E+01	1,28E+01	5,08E+01	1,53E+01	0
'24-06-11 16:00:07	1,27E+01	1,21E+01	4,25E+01	1,54E+01	1,25E+01	4,95E+01	1,47E+01	1,28E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:08	1,27E+01	1,21E+01	4,25E+01	1,54E+01	1,25E+01	4,95E+01	1,47E+01	1,29E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:09	1,27E+01	1,21E+01	4,26E+01	1,54E+01	1,25E+01	4,96E+01	1,47E+01	1,29E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:10	1,27E+01	1,21E+01	4,26E+01	1,54E+01	1,25E+01	4,96E+01	1,47E+01	1,28E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:11	1,28E+01	1,21E+01	4,27E+01	1,54E+01	1,24E+01	4,96E+01	1,47E+01	1,28E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:12	1,28E+01	1,21E+01	4,27E+01	1,54E+01	1,24E+01	4,96E+01	1,46E+01	1,28E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:13	1,28E+01	1,21E+01	4,27E+01	1,55E+01	1,24E+01	4,97E+01	1,46E+01	1,28E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:14	1,29E+01	1,21E+01	4,28E+01	1,55E+01	1,23E+01	4,98E+01	1,46E+01	1,28E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:15	1,29E+01	1,21E+01	4,28E+01	1,55E+01	1,23E+01	4,98E+01	1,46E+01	1,28E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:16	1,29E+01	1,22E+01	4,28E+01	1,56E+01	1,22E+01	4,98E+01	1,46E+01	1,27E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:17	1,30E+01	1,22E+01	4,28E+01	1,56E+01	1,22E+01	4,98E+01	1,46E+01	1,27E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:18	1,30E+01	1,22E+01	4,29E+01	1,56E+01	1,22E+01	4,99E+01	1,46E+01	1,27E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:19	1,29E+01	1,22E+01	4,28E+01	1,56E+01	1,22E+01	4,99E+01	1,46E+01	1,27E+01	5,08E+01	1,52E+01	0
'24-06-11 16:00:20	1,29E+01	1,23E+01	4,28E+01	1,57E+01	1,22E+01	4,99E+01	1,46E+01	1,27E+01	5,08E+01	1,52E+01	0
'24-06-11 16:00:21	1,29E+01	1,23E+01	4,28E+01	1,57E+01	1,22E+01	5,00E+01	1,46E+01	1,27E+01	5,08E+01	1,52E+01	0
'24-06-11 16:00:22	1,30E+01	1,23E+01	4,28E+01	1,57E+01	1,21E+01	5,00E+01	1,46E+01	1,27E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:23	1,30E+01	1,23E+01	4,28E+01	1,58E+01	1,21E+01	5,00E+01	1,46E+01	1,27E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:24	1,30E+01	1,23E+01	4,28E+01	1,58E+01	1,21E+01	5,01E+01	1,46E+01	1,28E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:25	1,30E+01	1,23E+01	4,28E+01	1,58E+01	1,21E+01	5,01E+01	1,46E+01	1,28E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:26	1,30E+01	1,23E+01	4,28E+01	1,58E+01	1,21E+01	5,01E+01	1,46E+01	1,28E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:27	1,30E+01	1,23E+01	4,28E+01	1,59E+01	1,21E+01	5,01E+01	1,46E+01	1,28E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:28	1,30E+01	1,24E+01	4,28E+01	1,59E+01	1,21E+01	5,01E+01	1,46E+01	1,29E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:29	1,30E+01	1,24E+01	4,28E+01	1,59E+01	1,21E+01	5,01E+01	1,46E+01	1,29E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:30	1,30E+01	1,24E+01	4,27E+01	1,59E+01	1,21E+01	5,00E+01	1,46E+01	1,29E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:31	1,30E+01	1,25E+01	4,27E+01	1,59E+01	1,21E+01	5,00E+01	1,46E+01	1,29E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:32	1,30E+01	1,25E+01	4,27E+01	1,59E+01	1,21E+01	4,99E+01	1,46E+01	1,30E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:33	1,31E+01	1,25E+01	4,28E+01	1,59E+01	1,21E+01	4,99E+01	1,46E+01	1,30E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:34	1,31E+01	1,25E+01	4,27E+01	1,58E+01	1,22E+01	4,99E+01	1,46E+01	1,30E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:35	1,32E+01	1,24E+01	4,27E+01	1,58E+01	1,21E+01	4,98E+01	1,46E+01	1,30E+01	5,07E+01	1,52E+01	0
'24-06-11 16:00:36	1,32E+01	1,24E+01	4,27E+01	1,58E+01	1,22E+01	4,99E+01	1,46E+01	1,30E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:37	1,32E+01	1,25E+01	4,27E+01	1,58E+01	1,22E+01	4,99E+01	1,46E+01	1,31E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:38	1,32E+01	1,25E+01	4,27E+01	1,58E+01	1,22E+01	4,99E+01	1,47E+01	1,31E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:39	1,32E+01	1,25E+01	4,26E+01	1,59E+01	1,22E+01	5,00E+01	1,46E+01	1,31E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:40	1,33E+01	1,25E+01	4,26E+01	1,59E+01	1,22E+01	5,00E+01	1,47E+01	1,31E+01	5,07E+01	1,53E+01	0
'24-06-11 16:00:41	1,33E+01	1,25E+01	4,25E+01	1,59E+01	1,22E+01	5,01E+01	1,47E+01	1,31E+01	5,07E+01	1,54E+01	0
'24-06-11 16:00:42	1,33E+01	1,25E+01	4,25E+01	1,60E+01	1,22E+01	5,01E+01	1,46E+01	1,31E+01	5,07E+01	1,54E+01	0
'24-06-11 16:00:43	1,33E+01	1,25E+01	4,24E+01	1,60E+01	1,22E+01	5,02E+01	1,47E+01	1,31E+01	5,07E+01	1,54E+01	0
'24-06-11 16:00:44	1,34E+01	1,25E+01	4,24E+01	1,60E+01	1,22E+01	5,02E+01	1,47E+01	1,32E+01	5,07E+01	1,55E+01	0
'24-06-11 16:00:45	1,34E+01	1,25E+01	4,23E+01	1,60E+01	1,22E+01	5,02E+01	1,47E+01	1,32E+01	5,07E+01	1,55E+01	0
'24-06-11 16:00:46	1,34E+01	1,25E+01	4,23E+01	1,60E+01	1,22E+01	5,02E+01	1,47E+01	1,31E+01	5,07E+01	1,55E+01	0
'24-06-11 16:00:47	1,34E+01	1,25E+01	4,23E+01	1,61E+01	1,22E+01	5,02E+01	1,47E+01	1,31E+01	5,06E+01	1,55E+01	0
